rf1,rf2,rf3
0.0,0.0,1.0
0.0025,0.56,0.4375
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0,0.15,0.85
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.1225,0.8775
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0475,0.9525
1.0,0.0,0.0
0.0025,0.045,0.9525
0.0075,0.0625,0.93
0.005,0.35,0.645
0.0,0.6475,0.3525
0.0,0.015,0.985
0.0025,0.89,0.1075
0.0,0.005,0.995
0.0,0.4825,0.5175
0.0,0.0125,0.9875
1.0,0.0,0.0
0.995,0.0,0.005
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0075,0.4925,0.5
0.0025,0.5675,0.43
0.0,0.105,0.895
0.0025,0.425,0.5725
0.995,0.005,0.0
0.0,0.0575,0.9425
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.0175,0.98
0.0,0.0475,0.9525
0.9975,0.0,0.0025
0.0,0.0825,0.9175
0.0,0.08,0.92
0.0,0.02,0.98
0.0,0.5975,0.4025
0.0,0.015,0.985
1.0,0.0,0.0
0.975,0.01,0.015
0.0,0.0175,0.9825
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.1225,0.8775
0.0,0.04,0.96
0.9925,0.0,0.0075
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.71,0.29
0.0,0.0025,0.9975
0.0,0.565,0.435
0.0,0.0125,0.9875
0.995,0.0025,0.0025
0.0,0.0925,0.9075
0.995,0.0,0.005
1.0,0.0,0.0
0.0025,0.065,0.9325
0.0,0.015,0.985
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0025,0.9975
0.995,0.0,0.005
0.995,0.0,0.005
0.0,0.025,0.975
0.0,0.005,0.995
0.0,0.7725,0.2275
0.0025,0.1325,0.865
1.0,0.0,0.0
0.0,0.865,0.135
1.0,0.0,0.0
0.0,0.72,0.28
0.0,0.005,0.995
0.0,0.27,0.73
0.0025,0.24,0.7575
1.0,0.0,0.0
0.0,0.0475,0.9525
0.06,0.1975,0.7425
0.0,0.0025,0.9975
0.0,0.0225,0.9775
1.0,0.0,0.0
0.0,0.8675,0.1325
0.0,0.0175,0.9825
0.0,0.97,0.03
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0425,0.9575
1.0,0.0,0.0
1.0,0.0,0.0
0.015,0.84,0.145
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.1075,0.8925
0.0,0.045,0.955
0.0,0.01,0.99
0.0,0.02,0.98
0.0,0.2575,0.7425
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.11,0.89
0.885,0.0475,0.0675
1.0,0.0,0.0
0.0075,0.0,0.9925
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.035,0.965
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.0,1.0
0.915,0.085,0.0
0.0,0.0,1.0
0.0,0.0625,0.9375
0.0,0.005,0.995
0.0,0.4875,0.5125
1.0,0.0,0.0
0.9925,0.005,0.0025
0.9975,0.0,0.0025
0.995,0.0025,0.0025
1.0,0.0,0.0
0.0,0.785,0.215
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.025,0.975
0.0,0.14,0.86
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.3225,0.6775
0.0,0.06,0.94
0.0,0.0,1.0
0.0025,0.115,0.8825
0.0025,0.1625,0.835
0.0,0.0,1.0
0.0025,0.825,0.1725
0.0,0.0,1.0
0.0,0.1175,0.8825
1.0,0.0,0.0
0.9825,0.015,0.0025
1.0,0.0,0.0
0.0,0.015,0.985
0.9975,0.0025,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.36,0.64
0.0,0.06,0.94
0.0,0.0,1.0
1.0,0.0,0.0
0.0275,0.6675,0.305
1.0,0.0,0.0
0.0,0.2875,0.7125
0.0,0.0275,0.9725
1.0,0.0,0.0
0.0,0.0275,0.9725
0.0325,0.1025,0.865
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.7025,0.2975
0.0025,0.1525,0.845
0.0,0.2775,0.7225
0.0275,0.15,0.8225
0.0,0.425,0.575
0.0,0.005,0.995
1.0,0.0,0.0
0.05,0.36,0.59
0.0,0.0025,0.9975
0.0,0.0025,0.9975
0.0,0.0025,0.9975
0.0,0.2225,0.7775
1.0,0.0,0.0
0.0,0.9575,0.0425
1.0,0.0,0.0
0.975,0.0125,0.0125
0.0,0.4725,0.5275
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.035,0.03,0.935
0.0,0.0075,0.9925
0.9975,0.0,0.0025
0.0075,0.11,0.8825
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.4825,0.5175
1.0,0.0,0.0
0.0025,0.0275,0.97
0.9425,0.0325,0.025
1.0,0.0,0.0
0.9175,0.035,0.0475
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0425,0.0975,0.86
0.0,0.0825,0.9175
1.0,0.0,0.0
0.005,0.785,0.21
1.0,0.0,0.0
0.0,0.7525,0.2475
0.0,0.0175,0.9825
0.0,0.0225,0.9775
0.0,0.0175,0.9825
0.0175,0.1825,0.8
0.0,0.14,0.86
0.0,0.295,0.705
0.0025,0.15,0.8475
0.0,0.005,0.995
1.0,0.0,0.0
0.005,0.25,0.745
0.0025,0.455,0.5425
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.035,0.965
0.0,0.0025,0.9975
0.0,0.0125,0.9875
0.0,0.0775,0.9225
0.0,0.0,1.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.105,0.895
0.0,0.5675,0.4325
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.0725,0.9275
1.0,0.0,0.0
0.0,0.0,1.0
0.995,0.0,0.005
0.0,0.01,0.99
0.0,0.0175,0.9825
0.0,0.66,0.34
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.99,0.0,0.01
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.42,0.58
0.0,0.2175,0.7825
0.0,0.065,0.935
0.0,0.97,0.03
0.0,0.0,1.0
0.0,0.055,0.945
1.0,0.0,0.0
0.0,0.19,0.81
0.07,0.4025,0.5275
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.825,0.175
0.0,0.1125,0.8875
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0425,0.9575
0.0,0.4325,0.5675
1.0,0.0,0.0
0.0,0.33,0.67
1.0,0.0,0.0
0.0,0.555,0.445
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.06,0.94
0.0,0.26,0.74
0.0,0.0025,0.9975
0.0,0.0,1.0
0.9975,0.0,0.0025
0.9825,0.0025,0.015
0.0,0.055,0.945
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.045,0.955
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.01,0.99
0.0,0.085,0.915
1.0,0.0,0.0
0.0,0.085,0.915
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.985,0.015
0.0,0.38,0.62
1.0,0.0,0.0
0.0,0.235,0.765
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.42,0.58
0.0,0.195,0.805
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0325,0.9675
0.005,0.0,0.995
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.1025,0.8975
0.0,0.0025,0.9975
0.005,0.82,0.175
0.0,0.9225,0.0775
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.02,0.98
0.0,0.415,0.585
0.9975,0.0,0.0025
0.0,0.01,0.99
1.0,0.0,0.0
0.0,0.02,0.98
1.0,0.0,0.0
0.0025,0.31,0.6875
0.0025,0.4625,0.535
0.0,0.0675,0.9325
0.0,0.015,0.985
0.005,0.1425,0.8525
0.0025,0.76,0.2375
0.91,0.035,0.055
0.0,0.0675,0.9325
1.0,0.0,0.0
0.0,0.0025,0.9975
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0025,0.1975,0.8
1.0,0.0,0.0
0.0,0.1725,0.8275
0.0,0.0,1.0
0.0,0.4375,0.5625
0.0025,0.1225,0.875
1.0,0.0,0.0
0.0025,0.1325,0.865
0.0,0.8175,0.1825
0.0,0.74,0.26
1.0,0.0,0.0
0.0025,0.2825,0.715
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.2075,0.7925
0.0,0.0075,0.9925
0.0,0.005,0.995
0.0,0.6125,0.3875
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.05,0.95
0.0,0.0025,0.9975
0.0,0.12,0.88
0.0,0.7175,0.2825
1.0,0.0,0.0
0.005,0.005,0.99
0.0,0.0,1.0
0.0,0.0125,0.9875
0.0,0.0475,0.9525
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.175,0.825
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.09,0.91
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.0475,0.9525
0.0,0.0175,0.9825
0.0,0.025,0.975
0.0625,0.1275,0.81
0.0,0.0125,0.9875
0.0,0.0125,0.9875
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.18,0.82
0.0,0.6675,0.3325
0.0,0.0225,0.9775
0.0,0.23,0.77
0.0,0.395,0.605
0.0,0.4875,0.5125
0.0,0.0,1.0
0.015,0.8575,0.1275
0.0025,0.61,0.3875
1.0,0.0,0.0
0.995,0.0,0.005
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.095,0.905
0.0,0.015,0.985
0.0,0.0825,0.9175
0.0025,0.1375,0.86
0.05,0.32,0.63
0.0,0.0275,0.9725
0.0,0.0475,0.9525
0.0,0.9875,0.0125
0.0,0.035,0.965
0.0,0.0,1.0
0.0,0.01,0.99
1.0,0.0,0.0
1.0,0.0,0.0
0.995,0.0,0.005
0.9925,0.005,0.0025
0.0,0.3275,0.6725
0.0,0.0675,0.9325
0.0,0.2175,0.7825
0.0075,0.0075,0.985
0.035,0.865,0.1
0.0,0.4625,0.5375
0.0,0.81,0.19
0.0,0.9975,0.0025
1.0,0.0,0.0
0.995,0.0025,0.0025
0.0,0.085,0.915
0.0,0.07,0.93
0.0075,0.0525,0.94
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.0175,0.9825
1.0,0.0,0.0
0.0,0.4175,0.5825
0.0,0.01,0.99
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.1025,0.8975
1.0,0.0,0.0
0.0,0.395,0.605
1.0,0.0,0.0
0.0,0.0,1.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.305,0.695
0.9875,0.0125,0.0
0.0,0.0525,0.9475
1.0,0.0,0.0
0.0,0.0525,0.9475
0.4,0.4475,0.1525
0.0025,0.405,0.5925
0.0025,0.79,0.2075
0.995,0.0,0.005
0.0,0.0125,0.9875
0.0,0.7075,0.2925
0.0,0.005,0.995
0.0,0.0025,0.9975
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
0.0,0.0125,0.9875
0.9975,0.0,0.0025
0.0,0.9475,0.0525
1.0,0.0,0.0
0.0025,0.88,0.1175
1.0,0.0,0.0
1.0,0.0,0.0
0.0175,0.38,0.6025
0.9875,0.0025,0.01
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0,0.15,0.85
0.0,0.1125,0.8875
0.0025,0.0375,0.96
0.0,0.015,0.985
0.0,0.035,0.965
0.0,0.055,0.945
0.0,0.06,0.94
0.0,0.315,0.685
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.2275,0.7725
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.945,0.055
1.0,0.0,0.0
0.0,0.0075,0.9925
0.0,0.0075,0.9925
0.0025,0.7325,0.265
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0025,0.9975
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0025,0.98,0.0175
0.0,0.055,0.945
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0,0.0,1.0
0.0025,0.085,0.9125
0.9975,0.0,0.0025
0.915,0.045,0.04
0.0,0.965,0.035
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.4925,0.5075
0.0025,0.73,0.2675
0.0,0.7825,0.2175
0.0,0.365,0.635
0.0075,0.015,0.9775
1.0,0.0,0.0
0.0,0.08,0.92
0.0,0.0,1.0
0.01,0.77,0.22
0.0175,0.905,0.0775
0.0025,0.0975,0.9
0.03,0.6575,0.3125
0.0125,0.295,0.6925
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.59,0.41
0.025,0.1975,0.7775
1.0,0.0,0.0
0.0025,0.385,0.6125
0.0,0.8425,0.1575
0.0,0.0225,0.9775
0.065,0.2525,0.6825
1.0,0.0,0.0
0.0,0.005,0.995
0.0,0.0125,0.9875
1.0,0.0,0.0
0.0,0.0,1.0
0.9625,0.0075,0.03
0.0,0.0,1.0
0.0,0.005,0.995
1.0,0.0,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.01,0.3025,0.6875
0.9675,0.0225,0.01
0.0,0.0025,0.9975
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.005,0.995
0.0025,0.305,0.6925
0.0025,0.63,0.3675
0.9975,0.0,0.0025
0.9925,0.0,0.0075
0.0,0.06,0.94
0.0,0.81,0.19
0.0,0.12,0.88
0.0,0.0,1.0
0.0025,0.025,0.9725
0.0,0.235,0.765
0.0,0.05,0.95
1.0,0.0,0.0
0.0,0.005,0.995
1.0,0.0,0.0
1.0,0.0,0.0
0.005,0.13,0.865
0.0025,0.2675,0.73
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0025,0.9975
0.0,0.41,0.59
1.0,0.0,0.0
0.0,0.1025,0.8975
0.0,0.1,0.9
0.9975,0.0,0.0025
0.98,0.0,0.02
0.0,0.0075,0.9925
1.0,0.0,0.0
0.98,0.0,0.02
0.0,0.655,0.345
0.0225,0.15,0.8275
1.0,0.0,0.0
0.9975,0.0025,0.0
0.0025,0.37,0.6275
0.0,0.22,0.78
0.0,0.0025,0.9975
0.0,0.01,0.99
0.0,0.0025,0.9975
0.9675,0.015,0.0175
0.9975,0.0025,0.0
0.0,0.3775,0.6225
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0975,0.9025
1.0,0.0,0.0
0.0,0.0125,0.9875
0.0,0.0,1.0
0.0,0.1475,0.8525
0.0,0.0075,0.9925
0.0,0.085,0.915
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.145,0.855
0.0,0.585,0.415
0.0,0.36,0.64
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.075,0.925
0.9975,0.0025,0.0
0.0,0.01,0.99
0.0,0.0,1.0
0.0,1.0,0.0
0.9975,0.0,0.0025
0.0,0.02,0.98
0.0,0.005,0.995
0.995,0.0,0.005
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.0075,0.9925
0.985,0.01,0.005
0.0,0.0,1.0
0.0,0.04,0.96
0.005,0.3425,0.6525
1.0,0.0,0.0
0.0,0.015,0.985
0.0,0.155,0.845
0.045,0.3375,0.6175
1.0,0.0,0.0
0.0,0.0775,0.9225
0.0,0.8025,0.1975
1.0,0.0,0.0
0.0,0.0325,0.9675
0.0,0.01,0.99
1.0,0.0,0.0
0.0025,0.045,0.9525
0.0,0.155,0.845
0.0,0.005,0.995
0.005,0.07,0.925
1.0,0.0,0.0
0.0,0.0,1.0
0.035,0.4875,0.4775
1.0,0.0,0.0
0.0,0.23,0.77
0.0,0.0,1.0
0.0,0.63,0.37
0.0,0.015,0.985
0.98,0.0025,0.0175
0.0,0.0,1.0
1.0,0.0,0.0
0.0525,0.315,0.6325
1.0,0.0,0.0
0.015,0.2475,0.7375
0.0,0.995,0.005
0.0,0.0,1.0
0.995,0.0,0.005
1.0,0.0,0.0
0.0,0.3575,0.6425
0.0,0.0975,0.9025
0.01,0.1725,0.8175
0.0125,0.3075,0.68
0.0,0.0025,0.9975
0.0025,0.75,0.2475
1.0,0.0,0.0
0.0,0.0525,0.9475
0.0,0.055,0.945
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.4325,0.5675
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.7475,0.2525
0.0,0.0,1.0
0.9775,0.0225,0.0
1.0,0.0,0.0
0.0,0.0825,0.9175
0.0,0.005,0.995
0.0,0.0125,0.9875
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.995,0.0,0.005
0.0025,0.0375,0.96
1.0,0.0,0.0
0.0425,0.805,0.1525
0.0,0.405,0.595
0.005,0.7675,0.2275
0.0,0.14,0.86
1.0,0.0,0.0
0.0,0.265,0.735
0.9925,0.0,0.0075
0.0,0.04,0.96
0.0,0.005,0.995
0.0,0.9975,0.0025
1.0,0.0,0.0
0.0,0.0875,0.9125
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.725,0.275
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.01,0.99
0.9775,0.01,0.0125
0.0,0.7075,0.2925
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0025,0.0975,0.9
0.9975,0.0,0.0025
1.0,0.0,0.0
0.99,0.0025,0.0075
0.0,0.0575,0.9425
0.92,0.035,0.045
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.035,0.965
1.0,0.0,0.0
1.0,0.0,0.0
0.0075,0.0275,0.965
0.0,0.56,0.44
0.0,0.0,1.0
0.0,0.985,0.015
0.995,0.005,0.0
0.9975,0.0,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
1.0,0.0,0.0
0.995,0.0,0.005
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0,0.0,1.0
0.0,0.9175,0.0825
0.0,0.0125,0.9875
0.0,0.0175,0.9825
0.0,0.0175,0.9825
0.0,0.0175,0.9825
0.0,0.4775,0.5225
0.0,0.0125,0.9875
0.0,0.6025,0.3975
0.995,0.005,0.0
1.0,0.0,0.0
0.98,0.0,0.02
0.9875,0.0,0.0125
0.9875,0.005,0.0075
0.0,0.71,0.29
1.0,0.0,0.0
0.0,0.0475,0.9525
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.5275,0.4725
0.0,0.0225,0.9775
0.0,0.385,0.615
0.9825,0.0,0.0175
0.0,0.015,0.985
0.0,0.035,0.965
0.0,0.355,0.645
0.0,0.0,1.0
0.0,0.1275,0.8725
0.0,0.0025,0.9975
0.0,0.155,0.845
0.0,0.005,0.995
0.0,0.0425,0.9575
0.0,0.2075,0.7925
0.0025,0.6325,0.365
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0325,0.9675
0.9975,0.0025,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0775,0.9225
0.0,0.3775,0.6225
0.9975,0.0,0.0025
1.0,0.0,0.0
0.0,0.33,0.67
0.0,0.4925,0.5075
0.0,0.8925,0.1075
0.0,0.9975,0.0025
1.0,0.0,0.0
0.0,0.0725,0.9275
0.0,0.005,0.995
0.0,0.0025,0.9975
0.0,0.1025,0.8975
0.0025,0.1425,0.855
1.0,0.0,0.0
0.0,0.85,0.15
0.0,0.01,0.99
0.0025,0.0775,0.92
0.0025,0.59,0.4075
1.0,0.0,0.0
0.0,0.68,0.32
0.9975,0.0,0.0025
0.0,0.01,0.99
0.0,0.0,1.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.015,0.985
0.9875,0.0,0.0125
0.0,0.2075,0.7925
1.0,0.0,0.0
0.0,0.59,0.41
0.0025,0.1575,0.84
0.9975,0.0,0.0025
0.0,0.02,0.98
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.0625,0.9375
0.0,0.4025,0.5975
0.0,0.005,0.995
0.0,0.02,0.98
1.0,0.0,0.0
1.0,0.0,0.0
0.965,0.01,0.025
0.0,0.02,0.98
1.0,0.0,0.0
0.0075,0.9125,0.08
1.0,0.0,0.0
0.0,0.05,0.95
0.9975,0.0025,0.0
1.0,0.0,0.0
0.0,0.215,0.785
0.0,0.16,0.84
1.0,0.0,0.0
0.0125,0.905,0.0825
0.0,0.61,0.39
0.02,0.5,0.48
0.0,0.715,0.285
0.0,0.0,1.0
0.0,0.05,0.95
0.9925,0.0,0.0075
0.0,0.0,1.0
0.0,0.06,0.94
0.0,0.61,0.39
0.0025,0.01,0.9875
0.9875,0.0075,0.005
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.0,1.0
0.9975,0.0,0.0025
0.0,0.8425,0.1575
1.0,0.0,0.0
1.0,0.0,0.0
0.9925,0.0,0.0075
0.0,0.055,0.945
0.9975,0.0,0.0025
0.0,0.0,1.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0225,0.4825,0.495
1.0,0.0,0.0
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.495,0.505
0.0,0.3475,0.6525
0.0,0.0075,0.9925
0.0,0.0025,0.9975
0.0,0.855,0.145
0.0,0.0,1.0
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.56,0.44
0.0025,0.47,0.5275
0.0,0.04,0.96
0.0,0.03,0.97
0.0,0.03,0.97
0.0,0.9875,0.0125
1.0,0.0,0.0
0.0,0.7775,0.2225
0.0,0.3275,0.6725
0.0,0.0075,0.9925
1.0,0.0,0.0
0.0025,0.7475,0.25
0.0,0.0125,0.9875
0.0,0.14,0.86
1.0,0.0,0.0
0.0,0.0325,0.9675
0.98,0.02,0.0
0.0,0.0,1.0
0.0,0.02,0.98
0.0,0.0125,0.9875
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0025,0.0075,0.99
0.9675,0.0275,0.005
0.0525,0.1825,0.765
0.0,0.7475,0.2525
0.995,0.0,0.005
0.0,0.0075,0.9925
0.0,0.7175,0.2825
0.0,0.2225,0.7775
0.0025,0.62,0.3775
0.0025,0.22,0.7775
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.345,0.655
0.0025,0.1225,0.875
0.9975,0.0,0.0025
0.0,0.1275,0.8725
0.0,0.0,1.0
0.0,0.055,0.945
1.0,0.0,0.0
0.9975,0.0025,0.0
0.0,0.0075,0.9925
0.9975,0.0025,0.0
0.0,0.0,1.0
0.0,0.0525,0.9475
0.0,0.0,1.0
0.0,0.0025,0.9975
0.0,0.005,0.995
0.995,0.0025,0.0025
0.0,0.2875,0.7125
0.975,0.005,0.02
0.0,0.035,0.965
1.0,0.0,0.0
0.0,0.045,0.955
1.0,0.0,0.0
0.0,0.57,0.43
0.005,0.11,0.885
0.0,0.175,0.825
0.0,0.0275,0.9725
0.0,0.0375,0.9625
1.0,0.0,0.0
0.0225,0.1025,0.875
0.16,0.3475,0.4925
0.0,0.9875,0.0125
0.0,0.0075,0.9925
0.0,0.0325,0.9675
0.985,0.0025,0.0125
0.0025,0.01,0.9875
0.0,0.5225,0.4775
1.0,0.0,0.0
0.0,0.04,0.96
0.0,0.08,0.92
0.0,0.0025,0.9975
0.0,0.215,0.785
0.0125,0.055,0.9325
0.005,0.53,0.465
0.995,0.0025,0.0025
1.0,0.0,0.0
1.0,0.0,0.0
0.005,0.7,0.295
0.0025,0.78,0.2175
0.995,0.0,0.005
0.0,0.0025,0.9975
1.0,0.0,0.0
0.0125,0.33,0.6575
1.0,0.0,0.0
0.0,0.06,0.94
0.9975,0.0,0.0025
0.0475,0.615,0.3375
1.0,0.0,0.0
0.0,0.61,0.39
0.0025,0.0025,0.995
0.01,0.2425,0.7475
0.395,0.2225,0.3825
0.0,0.99,0.01
0.0025,0.045,0.9525
0.0,0.0,1.0
1.0,0.0,0.0
0.0,0.035,0.965
0.005,0.4425,0.5525
0.0,0.015,0.985
0.0,0.0125,0.9875
0.9725,0.0075,0.02
0.0,0.4575,0.5425
0.0,0.055,0.945
1.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0225,0.9775
0.0,0.1225,0.8775
0.0,0.995,0.005
0.0,0.0025,0.9975
0.01,0.42,0.57
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0025,0.9975
0.0,0.05,0.95
0.84,0.025,0.135
0.0,0.4775,0.5225
0.9875,0.0075,0.005
0.1275,0.195,0.6775
0.0,0.89,0.11
0.0,0.16,0.84
0.0,0.135,0.865
0.0,0.09,0.91
0.0,0.0025,0.9975
0.9825,0.0,0.0175
0.0,0.905,0.095
0.0,0.0,1.0
0.0,0.0925,0.9075
1.0,0.0,0.0
0.0,0.165,0.835
0.0025,0.835,0.1625
0.0,0.1725,0.8275
0.0,0.0275,0.9725
0.0,0.145,0.855
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0025,0.9975
0.0,0.0025,0.9975
0.0,0.0675,0.9325
0.0,0.105,0.895
0.0,0.0525,0.9475
0.0,0.8425,0.1575
0.0,0.005,0.995
0.0025,0.065,0.9325
0.99,0.0,0.01
0.0,0.0025,0.9975
0.9975,0.0,0.0025
0.0,0.0225,0.9775
0.0,0.0325,0.9675
0.0,0.925,0.075
1.0,0.0,0.0
0.005,0.935,0.06
0.0,0.3975,0.6025
0.0,0.0025,0.9975
0.0,0.0125,0.9875
0.0,0.2775,0.7225
0.0,0.9675,0.0325
0.1125,0.285,0.6025
0.0125,0.2025,0.785
0.0,0.03,0.97
1.0,0.0,0.0
0.0,0.21,0.79
1.0,0.0,0.0
0.0,0.0,1.0
0.0,1.0,0.0
0.0,0.0225,0.9775
1.0,0.0,0.0
0.0075,0.1625,0.83
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0975,0.9025
0.995,0.0,0.005
0.0,0.9,0.1
0.0025,0.0125,0.985
0.0075,0.0775,0.915
0.0025,0.0325,0.965
0.0,0.095,0.905
1.0,0.0,0.0
0.0,0.53,0.47
0.0,0.005,0.995
1.0,0.0,0.0
0.0,0.065,0.935
0.0,0.4625,0.5375
0.0,0.005,0.995
0.98,0.005,0.015
1.0,0.0,0.0
1.0,0.0,0.0
0.0,0.0175,0.9825
0.0,0.0,1.0
0.0,0.02,0.98
0.0025,0.115,0.8825
0.0,0.0075,0.9925
1.0,0.0,0.0
0.9975,0.0,0.0025
0.0,0.0025,0.9975
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.07,0.93
0.9975,0.0025,0.0
0.0025,0.1775,0.82
0.0,0.0075,0.9925
0.9975,0.0,0.0025
0.0,1.0,0.0
0.0025,0.385,0.6125
